"","Contains fear","containes excitement"
"revist",0.2461217045784,0.7538782954216
"revoke",0.122586935758591,0.877413094043732
"revolution",0.0318805016577244,0.968119561672211
"revolutionary",0.0808204188942909,0.919179558753967
"revolutionize",0.0712228342890739,0.928777158260345
"revolutionized",0.0630100443959236,0.936989903450012
"revolutionizing",0.0490247160196304,0.950975298881531
"revolve",0.0409328192472458,0.959067165851593
"reward",0.0429637208580971,0.957036256790161
"rewarded",0.08997792750597,0.910022079944611
"rewrite",0.24831648170948,0.751683533191681
"rewritten",0.404137909412384,0.595862090587616
"rey",0.127701610326767,0.872298419475555
"rfi",0.222452998161316,0.777547001838684
"rfmh",0.179966062307358,0.820033967494965
"rhetoric",0.332695156335831,0.667304873466492
"rhyme",0.179345995187759,0.820654034614563
"rich",0.0532609857618809,0.946739017963409
"richard",0.126929074525833,0.873070955276489
"richer",0.192896440625191,0.80710357427597
"richest",0.197421208024025,0.802578806877136
"rid",0.448666155338287,0.551333844661713
"riddled",0.70882773399353,0.291172236204147
"ride",0.044348269701004,0.955651700496674
"rider",0.0937582477927208,0.906241774559021
"ridicule",0.884536147117615,0.115463867783546
"riding",0.0486351661384106,0.951364815235138
"riedl",0.262014627456665,0.73798543214798
"riff",0.554706692695618,0.44529327750206
"rig",0.132535949349403,0.867464005947113
"rigging",0.094780296087265,0.905219733715057
"right",0.0899922624230385,0.910007774829865
"rightly",0.105796955525875,0.894203066825867
"rightwinggpt",0.503503680229187,0.496496319770813
"rigorous",0.0213321968913078,0.978667795658112
"rihanna",0.201456874608994,0.798543155193329
"ring",0.141811326146126,0.858188688755035
"rio",0.116621673107147,0.883378326892853
"riot",0.0857271552085876,0.914272844791412
"ripe",0.421671748161316,0.578328192234039
"ripped",0.324801087379456,0.675198912620544
"ripple",0.431839436292648,0.568160533905029
"ripples",0.527195394039154,0.472804635763168
"risc",0.381225079298019,0.618774950504303
"rise",0.0445598177611828,0.955440163612366
"risen",0.232516586780548,0.767483413219452
"rishi",0.154788345098495,0.845211625099182
"rising",0.0586627461016178,0.941337287425995
"risk",0.877227544784546,0.122772410511971
"riskier",0.858595371246338,0.14140459895134
"risky",0.931571781635284,0.068428248167038
"ritchie",0.29632505774498,0.703674912452698
"ritzy",0.195038393139839,0.804961621761322
"rival",0.137382209300995,0.862617790699005
"rivalry",0.168452143669128,0.831547856330872
"rlhf",0.22765788435936,0.772342145442963
"rnc",0.16584749519825,0.834152519702911
"ro",0.112734265625477,0.887265801429749
"road",0.0784184709191322,0.921581566333771
"roadmap",0.164221733808517,0.835778295993805
"roaring",0.202789202332497,0.797210812568665
"rob",0.0911368876695633,0.908863067626953
"robert",0.200063571333885,0.799936473369598
"robertson",0.314308196306229,0.685691833496094
"robin",0.302963614463806,0.697036385536194
"robinson",0.181405603885651,0.818594396114349
"roblox",0.189794778823853,0.810205221176147
"robot",0.1113660633564,0.888633966445923
"robotaxi",0.277700781822205,0.72229927778244
"robotic",0.0212865434587002,0.97871345281601
"robust",0.0812142267823219,0.918785750865936
"rock",0.130455762147903,0.869544267654419
"rocket",0.0685932338237762,0.931406795978546
"rocketed",0.043143268674612,0.956856727600098
"rockwell",0.173878222703934,0.826121747493744
"rod",0.134665876626968,0.865334093570709
"rogue",0.454630255699158,0.545369744300842
"roiled",0.306153059005737,0.693846881389618
"role",0.100579969584942,0.899420022964478
"roles",0.246298581361771,0.753701448440552
"roll",0.201716974377632,0.798283040523529
"rolled",0.342660963535309,0.657339096069336
"rolling",0.119668036699295,0.880331933498383
"rollout",0.27315816283226,0.726841807365417
"roman",0.361310064792633,0.638689935207367
"romania",0.198227986693382,0.801772058010101
"romanticism",0.105976805090904,0.894023180007935
"romi",0.177815601229668,0.822184443473816
"ron",0.121309526264668,0.878690540790558
"roo",0.196543499827385,0.803456485271454
"roomba",0.206444799900055,0.793555200099945
"roose",0.318735420703888,0.681264579296112
"rooted",0.303641587495804,0.696358442306519
"ropes",0.298068910837173,0.701931059360504
"rose",0.108492836356163,0.891507208347321
"rosensweig",0.366915494203568,0.633084535598755
"roth",0.182367563247681,0.817632436752319
"rotork",0.202176809310913,0.797823190689087
"rough",0.245498463511467,0.754501521587372
"roughly",0.357109427452087,0.642890572547913
"round",0.115955412387848,0.884044587612152
"roundabout",0.165987864136696,0.834012150764465
"rounded",0.0830679088830948,0.916932046413422
"roundhill",0.204704463481903,0.795295536518097
"rounding",0.103063486516476,0.896936535835266
"rouser",0.6232008934021,0.3767991065979
"rout",0.600711166858673,0.399288833141327
"route",0.0931092649698257,0.906890749931335
"routed",0.488398611545563,0.511601388454437
"routine",0.280367225408554,0.719632804393768
"routinely",0.256389588117599,0.743610382080078
"routing",0.415588349103928,0.584411680698395
"row",0.174532130360603,0.825467884540558
"roy",0.134571269154549,0.865428745746613
"royal",0.193760856986046,0.806239128112793
"royalty",0.199512258172035,0.800487697124481
"rpa",0.164512917399406,0.835487067699432
"rtcom",0.162772446870804,0.837227523326874
"rudimentary",0.705767929553986,0.294232070446014
"rule",0.123957090079784,0.876042902469635
"rulebook",0.158943474292755,0.84105658531189
"rulemaking",0.208386942744255,0.791613101959229
"rules",0.230292797088623,0.769707143306732
"rulesa",0.260041952133179,0.739958047866821
"ruling",0.386469006538391,0.613531053066254
"rumay",0.451004236936569,0.548995792865753
"run",0.104210220277309,0.895789802074432
"runner",0.0810931324958801,0.91890686750412
"running",0.075214721262455,0.924785256385803
"runtime",0.167372107505798,0.832627952098846
"runway",0.105223335325718,0.894776701927185
"rush",0.0459125377237797,0.954087436199188
"rushing",0.184842884540558,0.815157115459442
"russia",0.150803074240685,0.849196910858154
"russian",0.259454667568207,0.740545332431793
"rwd",0.390465080738068,0.609534919261932
"sa",0.127326443791389,0.872673571109772
"saa",0.256161868572235,0.743838131427765
"saccharine",0.185865148901939,0.814134836196899
"sachs",0.295169472694397,0.704830527305603
"sacrificing",0.232654318213463,0.767345607280731
"sad",0.762955188751221,0.237044751644135
"saddening",0.262762308120728,0.737237751483917
"sadof",0.767753601074219,0.23224638402462
"saeed",0.23500007390976,0.764999985694885
"safe",0.260444194078445,0.739555776119232
"safeguard",0.163578942418098,0.836421072483063
"safeguarding",0.237392380833626,0.762607634067535
"safely",0.263847559690475,0.736152410507202
"safer",0.249740645289421,0.750259339809418
"safety",0.117845959961414,0.882153987884521
"sag",0.428912878036499,0.571087121963501
"saha",0.272354930639267,0.727645099163055
"saharan",0.255353152751923,0.744646847248077
"sake",0.896959364414215,0.103040657937527
"sal",0.247677162289619,0.752322793006897
"salary",0.253257125616074,0.746742844581604
"salesforce",0.11433607339859,0.885663866996765
"salsa",0.10709523409605,0.892904758453369
"salt",0.717369973659515,0.282629996538162
"salviati",0.217841640114784,0.782158315181732
"sam",0.132162556052208,0.867837429046631
"sample",0.153713241219521,0.846286714076996
"samples",0.358569592237473,0.64143043756485
"samsung",0.197669744491577,0.802330315113068
"san",0.101431712508202,0.898568332195282
"sanction",0.176244482398033,0.823755502700806
"sand",0.121951006352901,0.87804901599884
"sandbox",0.113778494298458,0.886221528053284
"sandwich",0.073851503431797,0.926148474216461
"sanitized",0.495397984981537,0.504602015018463
"sanitizer",0.281100422143936,0.718899607658386
"santon",0.284948796033859,0.715051174163818
"sap",0.683709681034088,0.316290378570557
"sar",0.276114672422409,0.723885297775269
"sarah",0.178787514567375,0.821212470531464
"sarahfkessler",0.256173610687256,0.743826329708099
"saramago",0.272537469863892,0.727462589740753
"sarkar",0.301500797271729,0.698499202728271
"sat",0.338159143924713,0.661840856075287
"satellite",0.160335674881935,0.839664280414581
"satellites",0.210686549544334,0.789313495159149
"satisfaction",0.0097765764221549,0.990223467350006
"satisfy",0.0181631650775671,0.98183685541153
"saturday",0.136182904243469,0.863817095756531
"satya",0.313559323549271,0.686440706253052
"saudi",0.199467942118645,0.800531983375549
"save",0.211131677031517,0.788868367671967
"saved",0.214735299348831,0.785264730453491
"saving",0.360181421041489,0.639818549156189
"savvy",0.0216100178658962,0.978389978408813
"saxo",0.297296226024628,0.702703773975372
"sayman",0.212156146764755,0.787843823432922
"sberbank",0.294290721416473,0.705709338188171
"sc",0.164729282259941,0.835270702838898
"scalability",0.401894867420197,0.598105132579803
"scale",0.127624750137329,0.872375249862671
"scaling",0.326630234718323,0.673369765281677
"scam",0.858911097049713,0.141088962554932
"scammer",0.693464279174805,0.306535720825195
"scammers",0.928201675415039,0.0717983394861221
"scan",0.118429578840733,0.88157045841217
"scanner",0.180635124444962,0.819364905357361
"scanning",0.231917798519135,0.768082201480865
"scapegoating",0.766679465770721,0.233320534229279
"scarce",0.211345836520195,0.788654208183289
"scare",0.894155383110046,0.105844579637051
"scared",0.941396534442902,0.0586034953594208
"scarlet",0.191305115818977,0.808694899082184
"scary",0.936511218547821,0.0634887665510178
"scattered",0.88503098487854,0.114969044923782
"scenario",0.283088356256485,0.716911673545837
"scene",0.162223279476166,0.837776660919189
"scenes",0.0758102685213089,0.924189686775208
"sceptic",0.570813775062561,0.429186314344406
"sceptical",0.771657466888428,0.228342548012733
"scheduled",0.209802508354187,0.790197491645813
"scheduling",0.375826209783554,0.624173820018768
"scheme",0.162183061242104,0.837816894054413
"schemes",0.396214425563812,0.603785514831543
"schmidt",0.164055928587914,0.835944056510925
"schneider",0.261960029602051,0.738039970397949
"scholar",0.137463793158531,0.862536191940308
"school",0.0932956263422966,0.906704366207123
"schooler",0.149475678801537,0.850524365901947
"schreckinger",0.337776601314545,0.662223339080811
"schultz",0.258487701416016,0.741512298583984
"schumer",0.436611264944077,0.563388764858246
"science",0.0549575723707676,0.945042371749878
"sciences",0.133818969130516,0.866181075572968
"scientific",0.0858700945973396,0.914129912853241
"scientist",0.123168051242828,0.876831948757172
"scolded",0.815941154956818,0.184058904647827
"scope",0.124041877686977,0.87595808506012
"score",0.0624485090374947,0.937551498413086
"scored",0.530535519123077,0.469464480876923
"scores",0.153911396861076,0.846088588237762
"scoring",0.0405857935547829,0.959414184093475
"scott",0.564182639122009,0.435817390680313
"scramble",0.692354917526245,0.307644993066788
"scrambled",0.85131174325943,0.148688301444054
"scrambling",0.648949086666107,0.351050913333893
"scrap",0.514308154582977,0.485691785812378
"scrapped",0.385759204626083,0.614240765571594
"scratch",0.600727438926697,0.399272531270981
"scratched",0.657866299152374,0.342133730649948
"scratching",0.10871360450983,0.891286373138428
"screaming",0.904213786125183,0.0957862213253975
"screen",0.0900514200329781,0.909948587417603
"screening",0.120374567806721,0.879625380039215
"screenshot",0.108218811452389,0.891781210899353
"screenshots",0.133100509643555,0.866899490356445
"scroll",0.0925831869244576,0.907416820526123
"scrolled",0.273989856243134,0.726010203361511
"scrolling",0.072852224111557,0.927147746086121
"scrub",0.225372195243835,0.774627804756165
"scrum",0.804005324840546,0.195994630455971
"scrutinized",0.707527041435242,0.292472898960114
"scrutiny",0.874960362911224,0.125039607286453
"se",0.103751510381699,0.896248519420624
"sea",0.091306634247303,0.908693373203278
"sealed",0.280304282903671,0.719695687294006
"seamless",0.767898857593536,0.232101172208786
"sean",0.223403185606003,0.77659684419632
"search",0.190861135721207,0.809138894081116
"searched",0.469540923833847,0.530459105968475
"searching",0.308878749608994,0.691121280193329
"seashell",0.843893349170685,0.156106650829315
"season",0.0886523649096489,0.911347627639771
"seasoned",0.0916292741894722,0.908370733261108
"seat",0.102076888084412,0.897923171520233
"seattle",0.465351283550262,0.534648716449738
"sec",0.456123799085617,0.543876171112061
"secondary",0.0954620614647865,0.904537975788116
"secret",0.615318417549133,0.384681612253189
"secretary",0.36232203245163,0.637677907943726
"secretive",0.613820791244507,0.386179208755493
"secretly",0.585330665111542,0.414669305086136
"section",0.131631597876549,0.86836838722229
"sector",0.135114103555679,0.864885866641998
"sectoral",0.230316042900085,0.769683957099915
"secure",0.171828255057335,0.828171730041504
"secured",0.870897710323334,0.129102244973183
"securely",0.203884318470955,0.796115696430206
"securing",0.837615668773651,0.16238434612751
"security",0.357208073139191,0.642791926860809
"seed",0.150805130600929,0.849194884300232
"seedy",0.620838344097137,0.379161596298218
"seek",0.13730925321579,0.862690806388855
"seeker",0.101355887949467,0.898644089698792
"seeking",0.0419474169611931,0.958052575588226
"seemingly",0.116966217756271,0.883033752441406
"segment",0.135281324386597,0.864718616008759
"segregated",0.636763215065002,0.363236784934998
"seize",0.233113259077072,0.76688677072525
"seized",0.318085879087448,0.681914150714874
"select",0.265013515949249,0.734986484050751
"selected",0.24718376994133,0.752816259860992
"selection",0.206809759140015,0.793190240859985
"selfies",0.544614970684052,0.455385088920593
"selfish",0.645441949367523,0.354557991027832
"selfishness",0.533738315105438,0.466261625289917
"sell",0.161952406167984,0.838047623634338
"seller",0.122326299548149,0.87767368555069
"selling",0.118210516870022,0.881789445877075
"semafor",0.279222667217255,0.720777332782745
"semantic",0.103793367743492,0.896206617355347
"semester",0.302503436803818,0.69749653339386
"semi",0.156964734196663,0.843035280704498
"semianalysis",0.711056470870972,0.288943499326706
"semico",0.178532674908638,0.821467339992523
"semiconductor",0.136157318949699,0.863842666149139
"seminal",0.774336576461792,0.225663378834724
"sen",0.116423673927784,0.883576333522797
"senate",0.186361417174339,0.8136385679245
"senator",0.140903413295746,0.859096586704254
"send",0.100763201713562,0.899236798286438
"sending",0.458358973264694,0.541640996932983
"senior",0.0876554623246193,0.912344515323639
"sensation",0.267746865749359,0.732253193855286
"sense",0.0511618331074715,0.948838114738464
"sensiai",0.4485724568367,0.551427483558655
"sensitive",0.629100859165192,0.370899081230164
"sensor",0.743690490722656,0.256309479475021
"sensus",0.19603855907917,0.803961455821991
"sentence",0.0880667194724083,0.911933243274689
"sentenced",0.222472846508026,0.777527153491974
"sentences",0.122984535992146,0.877015471458435
"sentient",0.119944177567959,0.880055785179138
"sentilink",0.227374047040939,0.772625923156738
"sentiment",0.0428620465099812,0.957138001918793
"sentry",0.282617539167404,0.717382490634918
"separate",0.401498049497604,0.598501980304718
"separately",0.322453051805496,0.677546977996826
"september",0.223342776298523,0.776657223701477
"sequence",0.172363415360451,0.827636539936066
"sequences",0.574035882949829,0.425964087247849
"sequencing",0.68267560005188,0.31732439994812
"sequentially",0.360603451728821,0.639396607875824
"serf",0.339695990085602,0.660304009914398
"sergey",0.642699122428894,0.357300847768784
"serial",0.175225406885147,0.824774622917175
"series",0.118359066545963,0.88164097070694
"serling",0.583757877349854,0.416242152452469
"servant",0.251551508903503,0.748448491096497
"serve",0.281571418046951,0.718428552150726
"served",0.145039394497871,0.85496062040329
"server",0.128835156559944,0.871164858341217
"service",0.0770000591874123,0.922999918460846
"servicenow",0.337753564119339,0.662246406078339
"services",0.0989808663725853,0.901019096374512
"serving",0.179634898900986,0.820365071296692
"session",0.095072939991951,0.90492707490921
"set",0.113719180226326,0.88628077507019
"setting",0.0512587390840054,0.948741257190704
"settled",0.156969994306564,0.843030035495758
"settlement",0.0605798549950123,0.939420163631439
"settles",0.183343127369881,0.816656887531281
"settling",0.133002683520317,0.866997361183167
"seventeen",0.102932892739773,0.897067070007324
"seventh",0.147084176540375,0.852915823459625
"severe",0.406754851341248,0.593245148658752
"severity",0.0660737976431847,0.933926165103912
"sex",0.0964621230959892,0.90353786945343
"sexual",0.0731538087129593,0.926846146583557
"sexually",0.177805885672569,0.82219409942627
"sge",0.24387514591217,0.756124913692474
"shaded",0.424726277589798,0.57527369260788
"shadow",0.520164906978607,0.47983506321907
"shahed",0.280967861413956,0.719032108783722
"shake",0.135088786482811,0.864911198616028
"shakespeare",0.181335955858231,0.818664014339447
"shallow",0.715835869312286,0.284164130687714
"shanahan",0.209107756614685,0.790892243385315
"shanghai",0.165105551481247,0.834894478321075
"shap",0.526789665222168,0.473210334777832
"shape",0.137768894433975,0.862231194972992
"shaped",0.129521548748016,0.870478451251984
"shaper",0.361071169376373,0.638928771018982
"shaping",0.0510953776538372,0.948904633522034
"share",0.046068150550127,0.95393180847168
"shared",0.0656232386827469,0.934376776218414
"shareholder",0.130580455064774,0.869419574737549
"shares",0.339530438184738,0.660469532012939
"sharing",0.0372968427836895,0.962703168392181
"sharon",0.234441637992859,0.765558362007141
"sharp",0.0595518462359905,0.94044816493988
"sharpen",0.34341287612915,0.65658712387085
"sharply",0.203788235783577,0.796211779117584
"shaw",0.193842753767967,0.806157231330872
"shearing",0.363242924213409,0.636757135391235
"shed",0.374100416898727,0.625899612903595
"sheer",0.207588136196136,0.792411863803864
"sheet",0.141756504774094,0.858243525028229
"shelf",0.195798471570015,0.804201543331146
"shell",0.26872918009758,0.731270849704742
"sherman",0.276152640581131,0.723847389221191
"sheth",0.183219477534294,0.816780567169189
"shield",0.193403393030167,0.806596577167511
"shift",0.266796916723251,0.733203053474426
"shifted",0.240104287862778,0.759895741939545
"shifting",0.111187264323235,0.888812780380249
"shine",0.0268458425998688,0.973154187202454
"sho",0.268763840198517,0.731236159801483
"shocked",0.945001840591431,0.0549981668591499
"shocking",0.900941252708435,0.0990587323904037
"shockingly",0.80915093421936,0.190849035978317
"shoggoth",0.77159595489502,0.228404074907303
"shoggoths",0.527813374996185,0.472186625003815
"shoggy",0.788123071193695,0.211876913905144
"shoot",0.161696001887321,0.838303983211517
"shop",0.119783207774162,0.880216836929321
"shopper",0.423432946205139,0.576566994190216
"shopping",0.0942823514342308,0.905717611312866
"short",0.248231783509254,0.751768231391907
"shortage",0.536587476730347,0.463412553071976
"shortcut",0.364904582500458,0.635095477104187
"shorter",0.338622689247131,0.661377310752869
"shorthand",0.384515106678009,0.615484893321991
"shortlisted",0.314920425415039,0.685079574584961
"shot",0.176377356052399,0.823622584342957
"shoulder",0.11394377797842,0.886056184768677
"showcased",0.152053594589233,0.847946405410767
"showcasing",0.230049476027489,0.76995050907135
"shown",0.0658469125628471,0.934153079986572
"shut",0.795663356781006,0.204336628317833
"shuttered",0.750077366828918,0.249922677874565
"si",0.12155132740736,0.878448665142059
"sid",0.168090492486954,0.831909537315369
"sidebar",0.231905519962311,0.768094539642334
"sided",0.54053658246994,0.459463447332382
"sidelines",0.215646162629128,0.784353911876678
"siegel",0.298193722963333,0.701806247234344
"sifive",0.410493791103363,0.589506149291992
"sift",0.290915608406067,0.709084331989288
"sight",0.0535778515040874,0.946422100067139
"sign",0.0942857936024666,0.905714213848114
"signal",0.118200041353703,0.8817999958992
"signaling",0.0559518672525883,0.944048166275024
"signatera",0.220451816916466,0.779548227787018
"signatory",0.0527358427643776,0.947264194488525
"signed",0.15554516017437,0.844454884529114
"significance",0.025200305506587,0.974799692630768
"significant",0.107280991971493,0.892718970775604
"significantly",0.0529990047216415,0.947000980377197
"signing",0.079157792031765,0.920842230319977
"silber",0.826344847679138,0.173655107617378
"silicon",0.720571935176849,0.279428094625473
"silly",0.885228037834167,0.11477192491293
"silo",0.800523638725281,0.199476361274719
"silver",0.106846839189529,0.893153190612793
"similar",0.123497813940048,0.876502215862274
"similarly",0.121344849467278,0.878655195236206
"simple",0.151274874806404,0.848725140094757
"simplest",0.200767382979393,0.799232661724091
"simplified",0.204675659537315,0.795324325561523
"simplify",0.191992953419685,0.808007061481476
"simply",0.0410440787672997,0.958955943584442
"simulate",0.130783334374428,0.869216620922089
"simulated",0.154457271099091,0.845542728900909
"simulation",0.120253443717957,0.879746496677399
"simulator",0.106361128389835,0.893638908863068
"simultaneously",0.0572758689522743,0.942724108695984
"sincerity",0.0735700055956841,0.92643004655838
"sinding",0.365965038537979,0.634034931659698
"singapore",0.10787158459425,0.89212840795517
"singer",0.29991602897644,0.700084030628204
"singh",0.156264841556549,0.843735158443451
"single",0.15587055683136,0.84412944316864
"singles",0.247026398777962,0.752973556518555
"singularity",0.113750196993351,0.886249780654907
"sinking",0.529005169868469,0.470994770526886
"sir",0.447248458862305,0.552751541137695
"siren",0.326873958110809,0.673126041889191
"siri",0.289114087820053,0.710885941982269
"sit",0.182259172201157,0.817740857601166
"site",0.0829915478825569,0.917008399963379
"sitemap",0.438443750143051,0.561556279659271
"sitemapneuroscience",0.326514035463333,0.673485994338989
"sitting",0.404928028583527,0.595071971416473
"situation",0.205977886915207,0.794022083282471
"siwicki",0.195150777697563,0.804849207401276
"sixth",0.167497560381889,0.832502484321594
"size",0.116069741547108,0.883930265903473
"sizeable",0.219290420413017,0.780709564685822
"ska",0.300198704004288,0.699801385402679
"skeleton",0.329558134078979,0.670441865921021
"skeptic",0.89630401134491,0.10369598120451
"skeptical",0.972247779369354,0.0277522318065166
"sketching",0.128504112362862,0.8714959025383
"skewed",0.861385762691498,0.13861420750618
"skill",0.0554363951086998,0.944563567638397
"skilled",0.0616107359528542,0.938389301300049
"skillset",0.0437903217971325,0.956209659576416
"skin",0.17501562833786,0.82498437166214
"skincare",0.173273906111717,0.826726078987122
"skip",0.216483324766159,0.783516645431519
"skipping",0.0537061505019665,0.946293890476227
"skirmish",0.110377907752991,0.889622092247009
"skirt",0.0705281347036362,0.929471850395203
"sku",0.114712320268154,0.885287642478943
"sky",0.0820586457848549,0.917941331863403
"skype",0.145022481679916,0.854977488517761
"skyrocket",0.0268125385046005,0.973187446594238
"skyrocketed",0.0219592321664095,0.978040754795074
"skyworks",0.0601864568889141,0.939813554286957
"slack",0.868675649166107,0.131324291229248
"slam",0.455034464597702,0.54496556520462
"slanted",0.841779708862305,0.158220306038857
"slap",0.548032999038696,0.451966971158981
"slashed",0.69588166475296,0.304118365049362
"slashing",0.763308644294739,0.236691400408745
"slashnext",0.230888858437538,0.769111096858978
"slaughter",0.888372659683228,0.111627377569675
"sleek",0.372468262910843,0.627531766891479
"sleep",0.749464988708496,0.250534981489182
"sleeve",0.183503389358521,0.816496610641479
"slew",0.63091516494751,0.369084775447845
"slices",0.662791192531586,0.337208837270737
"slicing",0.682017207145691,0.317982852458954
"slick",0.781120657920837,0.218879371881485
"slid",0.699184954166412,0.300815045833588
"slightly",0.126098275184631,0.873901784420013
"slipped",0.459403872489929,0.540596127510071
"sliver",0.599609792232513,0.400390177965164
"slot",0.206014841794968,0.793985188007355
"slough",0.827491283416748,0.172508761286736
"slow",0.547988951206207,0.452011048793793
"slowed",0.769705593585968,0.230294466018677
"slower",0.463239729404449,0.536760270595551
"slowing",0.465463489294052,0.53453654050827
"slowly",0.460123211145401,0.539876759052277
"slurping",0.676922798156738,0.323077142238617
"sm",0.144843533635139,0.855156421661377
"smart",0.0237791407853365,0.976220846176147
"smarter",0.0551020279526711,0.944897949695587
"smartest",0.0457767955958843,0.954223155975342
"smartly",0.0268109329044819,0.973189055919647
"smartphone",0.0770878568291664,0.922912180423737
"smartphones",0.11689455807209,0.883105456829071
"smartwatch",0.0761394873261452,0.923860549926758
"smell",0.0893597975373268,0.910640180110931
"smiley",0.0871192812919617,0.912880718708038
"smith",0.116683967411518,0.883316040039062
"smoke",0.350682079792023,0.649317860603333
"smooth",0.0223141945898533,0.977685809135437
"smoothen",0.39494052529335,0.605059444904327
"smoother",0.0912638753652573,0.908736109733582
"smother",0.394585609436035,0.605414390563965
"snap",0.162995010614395,0.837005019187927
"snapchat",0.118220329284668,0.881779670715332
"snapdragon",0.156289890408516,0.843710124492645
"snapped",0.460942804813385,0.539057195186615
"snapshot",0.102033242583275,0.897966742515564
"snatch",0.107495188713074,0.892504811286926
"sneaker",0.768601953983307,0.231398046016693
"sniff",0.330211192369461,0.669788777828217
"snoop",0.705558359622955,0.294441610574722
"snow",0.191953837871552,0.808046162128448
"snowballed",0.502327561378479,0.497672438621521
"snyder",0.247621476650238,0.752378463745117
"soar",0.148558184504509,0.851441860198975
"soared",0.553962409496307,0.44603756070137
"soaring",0.365651190280914,0.634348809719086
"sobel",0.182592496275902,0.817407488822937
"sobering",0.754009664058685,0.245990380644798
"soc",0.136782124638557,0.863217890262604
"soccer",0.095398060977459,0.90460193157196
"social",0.0641651004552841,0.935834944248199
"socialist",0.238718584179878,0.761281430721283
"socially",0.418566972017288,0.581433057785034
"societal",0.266863167285919,0.733136832714081
"society",0.155492335557938,0.84450763463974
"socio",0.175835400819778,0.824164628982544
"sock",0.542886912822723,0.457113146781921
"socure",0.296787351369858,0.703212678432465
"soft",0.369697600603104,0.630302369594574
"softball",0.109901793301105,0.890098214149475
"software",0.0781097337603569,0.921890258789062
"soil",0.122911781072617,0.877088189125061
"sold",0.159070357680321,0.840929627418518
"soldier",0.149881735444069,0.850118279457092
"sole",0.30712416768074,0.692875862121582
"solicit",0.245199218392372,0.754800796508789
"solicitor",0.310649007558823,0.6893510222435
"solid",0.0656638219952583,0.934336185455322
"solidify",0.0677787885069847,0.932221174240112
"solidifying",0.0368688888847828,0.963131129741669
"solomon",0.238427057862282,0.761572957038879
"solution",0.19121903181076,0.808781027793884
"solve",0.213336661458015,0.786663353443146
"solved",0.145688414573669,0.854311585426331
"solver",0.781005322933197,0.218994647264481
"solving",0.0754282847046852,0.924571752548218
"someday",0.26660218834877,0.733397841453552
"somerton",0.360736846923828,0.639263093471527
"son",0.133495196700096,0.866504788398743
"song",0.0592688545584679,0.940731108188629
"songwriter",0.0990405529737473,0.900959491729736
"sony",0.236140534281731,0.763859450817108
"sooner",0.659207403659821,0.340792626142502
"sopa",0.239994511008263,0.760005474090576
"sophia",0.379373818635941,0.620626211166382
"sophisticated",0.373829036951065,0.626170992851257
"sorely",0.75573605298996,0.244263961911201
"soros",0.21712963283062,0.782870352268219
"sort",0.20619224011898,0.793807804584503
"sorted",0.537375569343567,0.462624430656433
"soshana",0.188189551234245,0.811810433864594
"sought",0.294186532497406,0.705813467502594
"sound",0.0274009723216295,0.972598969936371
"sounding",0.156517222523689,0.843482792377472
"source",0.140642568469048,0.859357416629791
"sourced",0.33222422003746,0.667775750160217
"sources",0.315010130405426,0.684989929199219
"sourcing",0.234620094299316,0.765379905700684
"souring",0.218729943037033,0.781270027160645
"south",0.125775292515755,0.874224722385406
"southern",0.288550198078156,0.711449801921844
"southwest",0.136886060237885,0.86311399936676
"sovereign",0.961136996746063,0.0388629846274853
"soviet",0.345301926136017,0.654698073863983
"sow",0.216104492545128,0.783895492553711
"space",0.101467251777649,0.898532748222351
"spaces",0.322219967842102,0.677780032157898
"spam",0.688754439353943,0.311245560646057
"span",0.140867128968239,0.859132885932922
"spanglish",0.513945996761322,0.486054062843323
"spanish",0.255428940057755,0.744571089744568
"spanned",0.245186030864716,0.754813969135284
"spanning",0.120898686349392,0.87910133600235
"spark",0.192986160516739,0.807013869285583
"sparked",0.0287588089704514,0.971241235733032
"sparrow",0.657733142375946,0.342266887426376
"spataro",0.349644601345062,0.650355398654938
"spatial",0.12253861874342,0.877461433410645
"spawning",0.157818928360939,0.842181086540222
"speak",0.431891202926636,0.568108737468719
"speaker",0.148238450288773,0.851761519908905
"speaking",0.118489101529121,0.881510853767395
"spearhead",0.620309233665466,0.379690796136856
"special",0.0817122310400009,0.918287754058838
"specialist",0.184801310300827,0.815198719501495
"specialized",0.172833517193794,0.827166438102722
"specializes",0.126341342926025,0.873658657073975
"specialty",0.135404154658318,0.864595770835876
"specie",0.300774395465851,0.699225604534149
"specific",0.287924975156784,0.712074995040894
"specifically",0.381902307271957,0.61809766292572
"specification",0.292226344347,0.707773625850677
"specimen",0.19933670759201,0.800663352012634
"spectacular",0.071222610771656,0.928777396678925
"spectre",0.387479513883591,0.612520515918732
"spectrum",0.274166494607925,0.725833475589752
"speculation",0.586231231689453,0.413768768310547
"sped",0.273875147104263,0.726124882698059
"speech",0.090972788631916,0.909027218818665
"speed",0.021165719255805,0.978834271430969
"speeding",0.0995799526572227,0.900420069694519
"speedrunners",0.0374517738819122,0.962548196315765
"speedy",0.211710870265961,0.788289129734039
"spelling",0.0714670047163963,0.928533017635345
"spencer",0.129562109708786,0.870437860488892
"spend",0.151069536805153,0.848930478096008
"spending",0.0916683748364449,0.908331632614136
"spent",0.0774259343743324,0.922574043273926
"spheres",0.129282772541046,0.870717227458954
"spied",0.367445707321167,0.632554352283478
